iter	MultiClass
9086	0.2912481466
9087	0.2912359226
9088	0.2912283215
9089	0.2912131404
9090	0.2912050113
9091	0.2912024144
9092	0.2911893942
9093	0.2911764103
9094	0.2911697975
9095	0.2911663417
9096	0.291150094
9097	0.291148593
9098	0.29114578
9099	0.2911388845
9100	0.2911290263
9101	0.2911212526
9102	0.2911073465
9103	0.2911011036
9104	0.2910879258
9105	0.2910771109
9106	0.2910688322
9107	0.2910661502
9108	0.2910555799
9109	0.2910446805
9110	0.2910325675
9111	0.2910254552
9112	0.2910173679
9113	0.2910024793
9114	0.2909971792
9115	0.2909878793
9116	0.290975622
9117	0.290965721
9118	0.2909576114
9119	0.2909495846
9120	0.2909313832
9121	0.2909218416
9122	0.2909179887
9123	0.2909049896
9124	0.2909011572
9125	0.2908934181
9126	0.2908867562
9127	0.2908845212
9128	0.290872084
9129	0.2908602503
9130	0.2908489083
9131	0.2908340467
9132	0.2908231994
9133	0.2908131298
9134	0.2907982318
9135	0.2907936692
9136	0.2907919641
9137	0.2907825874
9138	0.2907714846
9139	0.2907658848
9140	0.2907606336
9141	0.2907555205
9142	0.2907538934
9143	0.2907459496
9144	0.2907330464
9145	0.2907167704
9146	0.2907133013
9147	0.290702855
9148	0.2906935098
9149	0.290683685
9150	0.2906701505
9151	0.2906639877
9152	0.2906482554
9153	0.2906399084
9154	0.29062359
9155	0.2906195771
9156	0.2906083043
9157	0.2906012238
9158	0.2905941982
9159	0.290590431
9160	0.2905793735
9161	0.2905771056
9162	0.2905717412
9163	0.2905647082
9164	0.2905568196
9165	0.290552792
9166	0.2905364386
9167	0.290528239
9168	0.2905199232
9169	0.2905086912
9170	0.2904995736
9171	0.2904882376
9172	0.2904808214
9173	0.2904782007
9174	0.2904733278
9175	0.2904679018
9176	0.2904604561
9177	0.290458508
9178	0.2904473704
9179	0.2904411532
9180	0.290432974
9181	0.2904272966
9182	0.2904229849
9183	0.2904123169
9184	0.2903982356
9185	0.2903945741
9186	0.2903801388
9187	0.2903669872
9188	0.2903573921
9189	0.2903495633
9190	0.2903351368
9191	0.2903292199
9192	0.2903191001
9193	0.2903099095
9194	0.2903041658
9195	0.2902975842
9196	0.2902906221
9197	0.2902895806
9198	0.2902835991
9199	0.2902760493
9200	0.2902661468
9201	0.2902601873
9202	0.2902500592
9203	0.2902488237
9204	0.2902433304
9205	0.2902390037
9206	0.2902371097
9207	0.2902316613
9208	0.2902296997
9209	0.2902151875
9210	0.2902022291
9211	0.2901998568
9212	0.2901975674
9213	0.2901904594
9214	0.2901787895
9215	0.2901732343
9216	0.2901697047
9217	0.2901611525
9218	0.2901518795
9219	0.2901474334
9220	0.2901366067
9221	0.2901336317
9222	0.290130809
9223	0.2901218676
9224	0.2901138967
9225	0.2901064571
9226	0.2900985812
9227	0.29009418
9228	0.2900883211
9229	0.2900819067
9230	0.2900738429
9231	0.2900726829
9232	0.2900684953
9233	0.2900647029
9234	0.2900505979
9235	0.2900344272
9236	0.2900304768
9237	0.2900190926
9238	0.2900178639
9239	0.2900122582
9240	0.2900050542
9241	0.2900012028
9242	0.2899918832
9243	0.289980909
9244	0.2899686106
9245	0.2899670715
9246	0.2899562677
9247	0.2899512325
9248	0.2899456025
9249	0.2899410305
9250	0.2899316752
9251	0.2899181125
9252	0.2899167127
9253	0.2899075472
9254	0.2899064777
9255	0.2899022615
9256	0.2898902491
9257	0.2898853741
9258	0.289873793
9259	0.2898672134
9260	0.2898578396
9261	0.289844088
9262	0.2898348156
9263	0.2898264551
9264	0.2898164305
9265	0.2898024403
9266	0.2897956449
9267	0.2897869791
9268	0.2897750128
9269	0.2897708451
9270	0.2897606012
9271	0.2897462453
9272	0.2897379206
9273	0.2897249701
9274	0.2897223009
9275	0.2897169588
9276	0.2897031847
9277	0.2897016882
9278	0.2896945771
9279	0.2896889982
9280	0.2896750005
9281	0.2896657875
9282	0.2896515201
9283	0.2896490135
9284	0.289645684
9285	0.2896414265
9286	0.2896235794
9287	0.2896182448
9288	0.289614955
9289	0.2896090204
9290	0.2895955549
9291	0.2895888467
9292	0.2895759755
9293	0.2895728892
9294	0.2895678226
9295	0.2895650368
9296	0.2895625441
9297	0.289557475
9298	0.2895509003
9299	0.2895470856
9300	0.2895302195
9301	0.2895209193
9302	0.2895196099
9303	0.2895060037
9304	0.2894974293
9305	0.2894882489
9306	0.2894866455
9307	0.2894822541
9308	0.2894775152
9309	0.2894691208
9310	0.2894555531
9311	0.2894514315
9312	0.2894453535
9313	0.2894370277
9314	0.2894307969
9315	0.2894219958
9316	0.2894204939
9317	0.2894087444
9318	0.2894015617
9319	0.2893966423
9320	0.2893855713
9321	0.2893731475
9322	0.2893565335
9323	0.2893499185
9324	0.2893409263
9325	0.2893382993
9326	0.2893344459
9327	0.2893277965
9328	0.2893240197
9329	0.2893220225
9330	0.2893072816
9331	0.2893056523
9332	0.2892922247
9333	0.2892732624
9334	0.2892630981
9335	0.2892577942
9336	0.2892380799
9337	0.2892270101
9338	0.2892258324
9339	0.2892168887
9340	0.2892002467
9341	0.2891949045
9342	0.2891935102
9343	0.2891824074
9344	0.2891660174
9345	0.2891630559
9346	0.2891454802
9347	0.2891360397
9348	0.2891147703
9349	0.289108207
9350	0.2890929677
9351	0.2890770985
9352	0.2890691476
9353	0.2890652293
9354	0.2890480954
9355	0.2890340934
9356	0.2890241708
9357	0.2890228957
9358	0.2890211744
9359	0.2890139302
9360	0.2890042397
9361	0.2889940333
9362	0.2889823483
9363	0.2889726167
9364	0.2889612542
9365	0.2889520144
9366	0.2889359688
9367	0.2889342952
9368	0.2889247595
9369	0.2889093899
9370	0.2888966157
9371	0.2888941791
9372	0.2888823434
9373	0.2888733105
9374	0.2888685287
9375	0.2888666872
9376	0.2888600355
9377	0.2888464181
9378	0.2888356802
9379	0.2888210024
9380	0.2888144028
9381	0.2888076176
9382	0.2888048044
9383	0.2887937891
9384	0.2887847836
9385	0.2887747523
9386	0.2887626482
9387	0.2887511197
9388	0.2887372213
9389	0.2887303667
9390	0.2887256158
9391	0.2887238001
9392	0.2887182128
9393	0.2887159975
9394	0.2887019784
9395	0.2886964291
9396	0.288694305
9397	0.2886895688
9398	0.2886845882
9399	0.2886784408
9400	0.2886726068
9401	0.2886654783
9402	0.288656156
9403	0.2886423076
9404	0.2886303038
9405	0.2886225102
9406	0.2886118097
9407	0.2886077576
9408	0.2885952453
9409	0.288593688
9410	0.2885788982
9411	0.2885754544
9412	0.2885676257
9413	0.2885602283
9414	0.2885555217
9415	0.2885389923
9416	0.2885317089
9417	0.2885257158
9418	0.2885155328
9419	0.2885067081
9420	0.2884967312
9421	0.2884890124
9422	0.2884810745
9423	0.2884772641
9424	0.2884707488
9425	0.2884583625
9426	0.2884547919
9427	0.288444832
9428	0.2884332507
9429	0.2884275013
9430	0.2884239387
9431	0.2884231139
9432	0.2884168136
9433	0.2884089244
9434	0.2883982448
9435	0.288391335
9436	0.2883836322
9437	0.2883690499
9438	0.2883678319
9439	0.2883656887
9440	0.2883501823
9441	0.2883405406
9442	0.2883290565
9443	0.2883277612
9444	0.2883102152
9445	0.2883042664
9446	0.2882991147
9447	0.2882944537
9448	0.2882821642
9449	0.2882805392
9450	0.2882745733
9451	0.2882666602
9452	0.2882542107
9453	0.2882448119
9454	0.2882396193
9455	0.2882361406
9456	0.2882213516
9457	0.2882198193
9458	0.2882056827
9459	0.2881911575
9460	0.2881891299
9461	0.2881845728
9462	0.2881759005
9463	0.2881705185
9464	0.2881582155
9465	0.2881545345
9466	0.2881471274
9467	0.2881317124
9468	0.2881283753
9469	0.2881251792
9470	0.2881205519
9471	0.2881102892
9472	0.2881039784
9473	0.2880898209
9474	0.288082683
9475	0.2880807664
9476	0.2880695909
9477	0.2880596614
9478	0.2880561256
9479	0.2880512263
9480	0.2880494432
9481	0.2880386928
9482	0.2880371205
9483	0.2880304957
9484	0.2880220047
9485	0.2880146526
9486	0.2880030404
9487	0.2879921197
9488	0.2879870465
9489	0.2879837998
9490	0.2879809785
9491	0.2879788941
9492	0.2879759552
9493	0.2879682166
9494	0.2879647162
9495	0.2879600837
9496	0.2879530333
9497	0.2879482849
9498	0.287932248
9499	0.2879291526
9500	0.2879106848
9501	0.287903678
9502	0.2878952407
9503	0.2878916742
9504	0.2878863685
9505	0.2878757149
9506	0.2878706253
9507	0.287858273
9508	0.2878492915
9509	0.2878384297
9510	0.2878255348
9511	0.2878236816
9512	0.2878171882
9513	0.2878044046
9514	0.2877978992
9515	0.2877876379
9516	0.2877760495
9517	0.2877631024
9518	0.2877557273
9519	0.2877445191
9520	0.2877293998
9521	0.2877243527
9522	0.2877121763
9523	0.2877059083
9524	0.2876944862
9525	0.2876921244
9526	0.287678828
9527	0.2876706825
9528	0.2876608057
9529	0.287654074
9530	0.2876485422
9531	0.2876441521
9532	0.2876399582
9533	0.2876283238
9534	0.2876138671
9535	0.2876054668
9536	0.2876024133
9537	0.2875885406
9538	0.2875736012
9539	0.2875603392
9540	0.2875533984
9541	0.2875398786
9542	0.2875346481
9543	0.287528601
9544	0.2875183946
9545	0.2875104477
9546	0.2874983051
9547	0.287488403
9548	0.2874829652
9549	0.2874771382
9550	0.2874707369
9551	0.287468944
9552	0.2874616583
9553	0.2874455796
9554	0.2874402039
9555	0.2874308941
9556	0.2874287258
9557	0.2874207009
9558	0.2874092089
9559	0.2873999804
9560	0.2873918143
9561	0.2873863151
9562	0.2873848908
9563	0.2873754217
9564	0.2873595991
9565	0.2873429105
9566	0.2873326348
9567	0.2873173962
9568	0.2873161883
9569	0.287314976
9570	0.287308904
9571	0.287296806
9572	0.2872847009
9573	0.2872701679
9574	0.2872626062
9575	0.2872492521
9576	0.2872338502
9577	0.2872312044
9578	0.2872241359
9579	0.2872113696
9580	0.2872003309
9581	0.2871984508
9582	0.2871851476
9583	0.2871756089
9584	0.2871639077
9585	0.2871495798
9586	0.2871365059
9587	0.2871303598
9588	0.2871290029
9589	0.2871229442
9590	0.2871169591
9591	0.2871051144
9592	0.2870911417
9593	0.2870794422
9594	0.2870674838
9595	0.2870586962
9596	0.2870558647
9597	0.2870448606
9598	0.2870435312
9599	0.2870329404
9600	0.287023788
9601	0.2870195808
9602	0.2870144244
9603	0.2870059757
9604	0.2870034321
9605	0.2869919343
9606	0.2869898815
9607	0.2869874941
9608	0.2869833635
9609	0.2869667587
9610	0.2869555106
9611	0.2869443274
9612	0.2869423407
9613	0.2869271462
9614	0.2869194099
9615	0.2869057795
9616	0.2868958077
9617	0.2868861867
9618	0.2868746498
9619	0.2868694119
9620	0.2868600673
9621	0.2868546406
9622	0.2868514951
9623	0.2868391741
9624	0.2868219862
9625	0.2868202588
9626	0.28680887
9627	0.2868008129
9628	0.2867939325
9629	0.2867786361
9630	0.2867600726
9631	0.2867579232
9632	0.2867504828
9633	0.2867479237
9634	0.2867384166
9635	0.2867215115
9636	0.2867187041
9637	0.2867091741
9638	0.2866926636
9639	0.2866913425
9640	0.286672071
9641	0.2866555317
9642	0.2866469787
9643	0.2866434624
9644	0.2866307745
9645	0.2866240879
9646	0.2866214349
9647	0.2866151735
9648	0.2866079143
9649	0.2866057273
9650	0.2865918192
9651	0.2865782795
9652	0.2865693034
9653	0.2865621847
9654	0.286555586
9655	0.2865476587
9656	0.2865397614
9657	0.2865382241
9658	0.2865292585
9659	0.2865209395
9660	0.2865090636
9661	0.2865000875
9662	0.2864903737
9663	0.2864767277
9664	0.2864680096
9665	0.2864622295
9666	0.286454504
9667	0.2864448341
9668	0.2864378546
9669	0.28643371
9670	0.2864222484
9671	0.2864122644
9672	0.2864085666
9673	0.2864052698
9674	0.286390897
9675	0.2863839306
9676	0.2863763681
9677	0.2863687095
9678	0.2863539825
9679	0.2863391622
9680	0.2863330466
9681	0.2863278063
9682	0.2863141695
9683	0.2863042436
9684	0.2862980185
9685	0.2862853004
9686	0.2862807778
9687	0.2862798572
9688	0.2862657498
9689	0.2862601261
9690	0.2862575044
9691	0.2862478607
9692	0.2862409975
9693	0.2862342531
9694	0.2862215485
9695	0.2862197635
9696	0.2862135241
9697	0.2862083667
9698	0.2862006489
9699	0.2861942711
9700	0.2861913673
9701	0.2861876854
9702	0.2861853303
9703	0.286173108
9704	0.2861649907
9705	0.2861582166
9706	0.2861524832
9707	0.2861410244
9708	0.2861359073
9709	0.286128456
9710	0.2861265541
9711	0.2861240356
9712	0.2861126704
9713	0.2861068292
9714	0.2861056398
9715	0.2860992021
9716	0.2860872681
9717	0.2860860017
9718	0.2860787799
9719	0.2860728154
9720	0.2860648465
9721	0.2860529546
9722	0.286049462
9723	0.2860310091
9724	0.2860167126
9725	0.2860048627
9726	0.2859917137
9727	0.2859782904
9728	0.2859612519
9729	0.2859564638
9730	0.2859530068
9731	0.2859511897
9732	0.2859350151
9733	0.2859276899
9734	0.2859258054
9735	0.2859141745
9736	0.2859086652
9737	0.2859048414
9738	0.2859028618
9739	0.2858912043
9740	0.2858889312
9741	0.285887648
9742	0.2858800917
9743	0.2858745183
9744	0.2858639525
9745	0.2858537556
9746	0.2858442672
9747	0.2858343775
9748	0.2858201776
9749	0.2858136031
9750	0.2858118663
9751	0.2858027318
9752	0.2857985498
9753	0.285788426
9754	0.2857737344
9755	0.2857621893
9756	0.2857495175
9757	0.285733652
9758	0.2857186338
9759	0.2857052495
9760	0.285697671
9761	0.2856825048
9762	0.285672922
9763	0.2856653713
9764	0.2856513416
9765	0.2856471337
9766	0.2856456292
9767	0.2856295228
9768	0.2856231597
9769	0.2856185506
9770	0.2856165926
9771	0.2856008807
9772	0.2855850608
9773	0.285582936
9774	0.2855782365
9775	0.285574564
9776	0.2855593668
9777	0.2855505317
9778	0.2855440683
9779	0.2855323939
9780	0.2855300831
9781	0.2855277916
9782	0.2855136912
9783	0.2855011902
9784	0.2854930862
9785	0.2854912012
9786	0.2854792857
9787	0.2854606515
9788	0.2854543121
9789	0.2854452663
9790	0.2854390801
9791	0.2854350545
9792	0.2854338128
9793	0.2854204807
9794	0.285406927
9795	0.2854055202
9796	0.2853953403
9797	0.285380832
9798	0.2853644017
9799	0.2853520009
9800	0.2853407571
9801	0.2853381579
9802	0.2853297623
9803	0.2853191139
9804	0.2853184073
9805	0.2853107844
9806	0.2852952613
9807	0.2852858975
9808	0.2852768189
9809	0.2852702622
9810	0.2852567427
9811	0.2852503255
9812	0.2852365386
9813	0.2852289767
9814	0.285216119
9815	0.2852147405
9816	0.2852049235
9817	0.2852029672
9818	0.2851917707
9819	0.2851894152
9820	0.2851866899
9821	0.285182548
9822	0.2851732631
9823	0.2851673121
9824	0.2851531487
9825	0.2851365525
9826	0.285133643
9827	0.2851224962
9828	0.2851079626
9829	0.2851055311
9830	0.2851013101
9831	0.2850888236
9832	0.2850844093
9833	0.2850758341
9834	0.2850671411
9835	0.2850583122
9836	0.2850564292
9837	0.2850537273
9838	0.2850481352
9839	0.2850335583
9840	0.2850235328
9841	0.2850152096
9842	0.2850046037
9843	0.2850027068
9844	0.2849918537
9845	0.2849816156
9846	0.284976298
9847	0.2849673656
9848	0.2849617796
9849	0.2849486435
9850	0.2849389006
9851	0.2849323583
9852	0.2849258717
9853	0.2849162084
9854	0.2849154277
9855	0.284902392
9856	0.2848904287
9857	0.2848895341
9858	0.2848880401
9859	0.284883253
9860	0.2848709783
9861	0.2848633893
9862	0.28485598
9863	0.2848552416
9864	0.284841437
9865	0.2848295756
9866	0.2848130787
9867	0.2848019069
9868	0.2847929056
9869	0.2847758064
9870	0.2847724151
9871	0.2847696817
9872	0.2847681058
9873	0.2847635429
9874	0.2847540514
9875	0.2847523067
9876	0.2847463408
9877	0.2847375461
9878	0.2847312295
9879	0.2847187954
9880	0.2847090135
9881	0.2847004344
9882	0.2846897014
9883	0.28468391
9884	0.2846771083
9885	0.2846708132
9886	0.2846625575
9887	0.2846594485
9888	0.2846467599
9889	0.2846389279
9890	0.2846367445
9891	0.2846282424
9892	0.2846193148
9893	0.2846089215
9894	0.2846024666
9895	0.2845985271
9896	0.2845916179
9897	0.2845795958
9898	0.2845781835
9899	0.2845757232
9900	0.2845676094
9901	0.2845584087
9902	0.2845560307
9903	0.2845513094
9904	0.2845426291
9905	0.2845411126
9906	0.284530855
9907	0.2845192659
9908	0.2845100664
9909	0.2844952921
9910	0.2844795954
9911	0.2844666347
9912	0.2844601972
9913	0.2844560265
9914	0.2844475991
9915	0.2844325133
9916	0.2844305513
9917	0.2844179447
9918	0.2844132419
9919	0.2844027646
9920	0.2843918069
9921	0.2843865735
9922	0.284375958
9923	0.2843647712
9924	0.284350848
9925	0.2843480242
9926	0.2843410503
9927	0.2843303776
9928	0.2843091072
9929	0.2843001231
9930	0.2842803814
9931	0.284267147
9932	0.2842639316
9933	0.2842610381
9934	0.2842499557
9935	0.2842408756
9936	0.2842301678
9937	0.2842199439
9938	0.2842017698
9939	0.284196717
9940	0.2841887303
9941	0.2841866981
9942	0.2841730556
9943	0.2841650635
9944	0.2841503353
9945	0.2841473398
9946	0.2841436473
9947	0.2841313873
9948	0.28412238
9949	0.2841087498
9950	0.2841000945
9951	0.2840925691
9952	0.2840800922
9953	0.2840739808
9954	0.2840642577
9955	0.2840505187
9956	0.2840484647
9957	0.2840406467
9958	0.2840392505
9959	0.2840303109
9960	0.2840197933
9961	0.2840138353
9962	0.2840098318
9963	0.2839971453
9964	0.2839878992
9965	0.28398039
9966	0.2839757792
9967	0.2839652225
9968	0.283963052
9969	0.2839496964
9970	0.2839366468
9971	0.2839261643
9972	0.2839243332
9973	0.2839157508
9974	0.2839127367
9975	0.2839005783
9976	0.2838966128
9977	0.2838903781
9978	0.283874133
9979	0.2838621413
9980	0.2838518887
9981	0.2838449646
9982	0.2838318214
9983	0.2838307006
9984	0.2838246447
9985	0.2838192951
9986	0.2838048838
9987	0.2837972908
9988	0.2837789302
9989	0.2837721435
9990	0.2837692451
9991	0.2837612817
9992	0.2837589598
9993	0.2837515857
9994	0.283746123
9995	0.2837379413
9996	0.2837319749
9997	0.2837201092
9998	0.2837119513
9999	0.2837058867
10000	0.2836910443
10001	0.2836856859
10002	0.2836733718
10003	0.283670841
10004	0.2836633706
10005	0.2836612902
10006	0.2836551241
10007	0.283653877
10008	0.2836427414
10009	0.2836385799
10010	0.2836311437
10011	0.2836241846
10012	0.2836181099
10013	0.2836052339
10014	0.2835978176
10015	0.2835909157
10016	0.2835850892
10017	0.283576619
10018	0.2835739779
10019	0.2835678591
10020	0.2835587614
10021	0.2835466105
10022	0.2835357201
10023	0.2835231883
10024	0.2835099914
10025	0.2835023303
10026	0.2834876906
10027	0.2834674799
10028	0.2834584187
10029	0.2834436117
10030	0.2834400695
10031	0.2834375243
10032	0.2834260758
10033	0.2834253503
10034	0.283412043
10035	0.2834075462
10036	0.2833983951
10037	0.2833962668
10038	0.2833778893
10039	0.2833638773
10040	0.2833529629
10041	0.2833435085
10042	0.2833418361
10043	0.2833278522
10044	0.2833224231
10045	0.2833124785
10046	0.2833092247
10047	0.2832994663
10048	0.2832849705
10049	0.2832771047
10050	0.2832645567
10051	0.283262552
10052	0.2832491756
10053	0.2832361888
10054	0.2832309328
10055	0.283225035
10056	0.2832104182
10057	0.283205413
10058	0.2831970437
10059	0.2831825608
10060	0.283180083
10061	0.2831735538
10062	0.2831681796
10063	0.2831623645
10064	0.2831544355
10065	0.2831512382
10066	0.2831459149
10067	0.2831409805
10068	0.2831366476
10069	0.2831324506
10070	0.2831289662
10071	0.2831177485
10072	0.2831063324
10073	0.2831038218
10074	0.2830954171
10075	0.2830829565
10076	0.2830720256
10077	0.2830703887
10078	0.2830586864
10079	0.2830573731
10080	0.2830455689
10081	0.2830358921
10082	0.2830221168
10083	0.2830128447
10084	0.2830004323
10085	0.2829935118
10086	0.2829793494
10087	0.2829675305
10088	0.2829610598
10089	0.2829503493
10090	0.2829454077
10091	0.2829430556
10092	0.2829380557
10093	0.2829277967
10094	0.2829186622
10095	0.2829148835
10096	0.2829059076
10097	0.2829049133
10098	0.2828982501
10099	0.2828926631
10100	0.2828814805
10101	0.282876764
10102	0.2828733622
10103	0.2828717512
10104	0.2828558929
10105	0.2828477533
10106	0.2828466739
10107	0.2828350545
10108	0.2828221111
10109	0.2828086082
10110	0.2827921708
10111	0.2827790739
10112	0.2827686529
10113	0.2827574158
10114	0.2827468992
10115	0.2827449707
10116	0.2827429926
10117	0.2827340827
10118	0.2827279327
10119	0.2827226985
10120	0.2827169309
10121	0.2827142183
10122	0.2827104279
10123	0.282698925
10124	0.2826936127
10125	0.2826869649
10126	0.2826768694
10127	0.2826697737
10128	0.2826557364
10129	0.2826376568
10130	0.2826251023
10131	0.2826222301
10132	0.2826128291
10133	0.2826042875
10134	0.2825926658
10135	0.2825827615
10136	0.2825760434
10137	0.2825654318
10138	0.2825624872
10139	0.2825548971
10140	0.2825452414
10141	0.2825430282
10142	0.2825352724
10143	0.2825340588
10144	0.2825251387
10145	0.2825238369
10146	0.2825109766
10147	0.2824948991
10148	0.2824917439
10149	0.2824897672
10150	0.2824883986
10151	0.2824755943
10152	0.2824617026
10153	0.2824599413
10154	0.2824587693
10155	0.282450808
10156	0.2824403892
10157	0.2824272423
10158	0.2824223768
10159	0.2824100223
10160	0.2824027789
10161	0.2823894136
10162	0.2823862067
10163	0.2823822526
10164	0.2823690214
10165	0.2823668866
10166	0.2823602725
10167	0.282344092
10168	0.2823284457
10169	0.2823216814
10170	0.2823152746
10171	0.2823069869
10172	0.2823042136
10173	0.2823024706
10174	0.2822919181
10175	0.2822831257
10176	0.2822816289
10177	0.2822671273
10178	0.2822589311
10179	0.2822466475
10180	0.2822340068
10181	0.2822297215
10182	0.2822255147
10183	0.2822235985
10184	0.282220835
10185	0.2822110136
10186	0.2822029874
10187	0.2821932591
10188	0.282183964
10189	0.2821782957
10190	0.2821750666
10191	0.2821709209
10192	0.2821618468
10193	0.2821515242
10194	0.2821344186
10195	0.2821241193
10196	0.282122511
10197	0.2821214197
10198	0.2821117599
10199	0.2821089007
10200	0.2821047616
10201	0.2821030245
10202	0.2820986641
10203	0.2820831362
10204	0.2820809745
10205	0.2820714574
10206	0.2820599809
10207	0.2820496264
10208	0.2820361868
10209	0.2820237859
10210	0.2820175356
10211	0.2820151137
10212	0.2820086497
10213	0.2819989704
10214	0.2819916417
10215	0.2819805123
10216	0.2819704479
10217	0.2819650639
10218	0.2819505928
10219	0.2819395338
10220	0.281924935
10221	0.2819129127
10222	0.2819014274
10223	0.2818909343
10224	0.281879219
10225	0.2818659138
10226	0.2818503279
10227	0.2818328821
10228	0.2818247282
10229	0.281816438
10230	0.2818001567
10231	0.281785309
10232	0.281783148
10233	0.2817751094
10234	0.2817671073
10235	0.2817541827
10236	0.2817525388
10237	0.2817498186
10238	0.2817431909
10239	0.281729737
10240	0.2817282094
10241	0.2817219567
10242	0.2817126919
10243	0.2817080811
10244	0.2816932523
10245	0.2816879523
10246	0.2816871564
10247	0.2816676806
10248	0.2816649486
10249	0.2816601709
10250	0.2816497717
10251	0.2816365091
10252	0.2816245147
10253	0.2816195531
10254	0.2816101182
10255	0.2816041042
10256	0.2815978607
10257	0.2815797198
10258	0.2815735717
10259	0.2815602456
10260	0.281555558
10261	0.2815502149
10262	0.2815394781
10263	0.2815366181
10264	0.2815241503
10265	0.281521415
10266	0.2815178828
10267	0.2815087264
10268	0.2814998525
10269	0.281490644
10270	0.2814856419
10271	0.2814803621
10272	0.2814764379
10273	0.2814643485
10274	0.281458364
10275	0.2814398751
10276	0.2814374124
10277	0.2814281097
10278	0.2814200464
10279	0.2814155876
10280	0.2814105703
10281	0.281409196
10282	0.2814036928
10283	0.2813880661
10284	0.2813813634
10285	0.2813757812
10286	0.2813677367
10287	0.2813607717
10288	0.2813488245
10289	0.2813455293
10290	0.2813444177
10291	0.2813375539
10292	0.2813261426
10293	0.2813249585
10294	0.2813188149
10295	0.2813043414
10296	0.2812908695
10297	0.2812882829
10298	0.2812832248
10299	0.2812738141
10300	0.2812698961
10301	0.2812579822
10302	0.2812498264
10303	0.2812485713
10304	0.2812389769
10305	0.2812311764
10306	0.2812290302
10307	0.2812211164
10308	0.2812143708
10309	0.2812027811
10310	0.2812011221
10311	0.2811830795
10312	0.2811750556
10313	0.2811621491
10314	0.2811526818
10315	0.2811412569
10316	0.2811315862
10317	0.2811280053
10318	0.2811151949
10319	0.2811106879
10320	0.2810983033
10321	0.2810860838
10322	0.2810729492
10323	0.2810603494
10324	0.2810524773
10325	0.2810497225
10326	0.2810391379
10327	0.2810360978
10328	0.28103136
10329	0.2810299443
10330	0.28102357
10331	0.2810097278
10332	0.2809977902
10333	0.2809874956
10334	0.2809723731
10335	0.2809656982
10336	0.2809520002
10337	0.2809449953
10338	0.2809331797
10339	0.2809241779
10340	0.2809138908
10341	0.2809041139
10342	0.2808917042
10343	0.2808875789
10344	0.2808780963
10345	0.2808683166
10346	0.2808662482
10347	0.2808572701
10348	0.2808425155
10349	0.2808329249
10350	0.2808268813
10351	0.2808215901
10352	0.2808036725
10353	0.2807882852
10354	0.2807867304
10355	0.2807794489
10356	0.2807778993
10357	0.2807769098
10358	0.2807687637
10359	0.2807621155
10360	0.2807527897
10361	0.2807406917
10362	0.2807258265
10363	0.2807125572
10364	0.2807013535
10365	0.2806902271
10366	0.280687053
10367	0.2806774815
10368	0.2806663404
10369	0.2806655825
10370	0.28065897
10371	0.2806506223
10372	0.2806445092
10373	0.2806409761
10374	0.2806324873
10375	0.2806277039
10376	0.2806255568
10377	0.2806142062
10378	0.2806103076
10379	0.2805958928
10380	0.2805851789
10381	0.2805736342
10382	0.2805644007
10383	0.2805630202
10384	0.2805533966
10385	0.2805444373
10386	0.2805375649
10387	0.2805319518
10388	0.2805183286
10389	0.2805109558
10390	0.2805055081
10391	0.2804963799
10392	0.2804859403
10393	0.2804824877
10394	0.2804744345
10395	0.2804685272
10396	0.2804541744
10397	0.280449747
10398	0.280443742
10399	0.2804312221
10400	0.2804234052
10401	0.2804221658
10402	0.2804204133
10403	0.2804139358
10404	0.2804027276
10405	0.2803950157
10406	0.2803910825
10407	0.2803825039
10408	0.2803726606
10409	0.2803706658
10410	0.2803632082
10411	0.2803597443
10412	0.2803552915
10413	0.2803433991
10414	0.2803380978
10415	0.2803329052
10416	0.2803316399
10417	0.2803303665
10418	0.28032502
10419	0.2803163171
10420	0.2803022441
10421	0.2802866894
10422	0.2802858651
10423	0.2802800541
10424	0.280270948
10425	0.2802568493
10426	0.2802513207
10427	0.2802455194
10428	0.2802390111
10429	0.28023164
10430	0.2802149054
10431	0.2802037096
10432	0.2802023094
10433	0.2801951037
10434	0.2801888057
10435	0.2801853544
10436	0.2801694524
10437	0.2801635057
10438	0.2801541057
10439	0.2801527778
10440	0.2801452678
10441	0.2801355802
10442	0.2801328603
10443	0.2801309217
10444	0.2801221692
10445	0.2801096374
10446	0.2800996845
10447	0.2800861412
10448	0.2800771902
10449	0.280073698
10450	0.2800643324
10451	0.2800605967
10452	0.280052982
10453	0.2800377819
10454	0.280026497
10455	0.280017171
10456	0.2800149227
10457	0.2800094209
10458	0.279995224
10459	0.2799829781
10460	0.2799757735
10461	0.2799735377
10462	0.2799711973
10463	0.2799670312
10464	0.2799527085
10465	0.2799466021
10466	0.2799457842
10467	0.279930512
10468	0.2799232299
10469	0.279915054
10470	0.2799041678
10471	0.2798983833
10472	0.2798837804
10473	0.279870372
10474	0.2798669533
10475	0.2798610607
10476	0.2798521366
10477	0.2798447709
10478	0.2798332227
10479	0.279822657
10480	0.2798083937
10481	0.279800795
10482	0.2797930134
10483	0.2797818728
10484	0.2797629532
10485	0.2797507367
10486	0.2797433821
10487	0.2797379315
10488	0.2797246321
10489	0.2797187492
10490	0.2797082599
10491	0.2796935704
10492	0.2796918956
10493	0.2796857224
10494	0.2796780526
10495	0.2796738864
10496	0.2796691426
