iter	Passed	Remaining
11769	3152937	2204645
11770	3153205	2204377
11771	3153464	2204103
11772	3153717	2203825
11773	3153968	2203545
11774	3154240	2203280
11775	3154513	2203016
11776	3154789	2202754
11777	3155068	2202493
11778	3155327	2202219
11779	3155587	2201946
11780	3155870	2201689
11781	3156153	2201431
11782	3156423	2201165
11783	3156676	2200886
11784	3156919	2200601
11785	3157164	2200318
11786	3157418	2200040
11787	3157669	2199761
11788	3157916	2199478
11789	3158164	2199196
11790	3158418	2198919
11791	3158679	2198646
11792	3158931	2198367
11793	3159217	2198112
11794	3159470	2197834
11795	3159733	2197563
11796	3159999	2197294
11797	3160272	2197029
11798	3160545	2196764
11799	3160831	2196510
11800	3161096	2196239
11801	3161355	2195965
11802	3161622	2195697
11803	3161898	2195435
11804	3162176	2195174
11805	3162450	2194911
11806	3162706	2194634
11807	3162957	2194355
11808	3163207	2194074
11809	3163463	2193798
11810	3163711	2193517
11811	3163962	2193237
11812	3164222	2192964
11813	3164474	2192685
11814	3164728	2192408
11815	3164979	2192128
11816	3165228	2191847
11817	3165521	2191597
11818	3165785	2191326
11819	3166068	2191069
11820	3166361	2190818
11821	3166625	2190548
11822	3166883	2190273
11823	3167132	2189992
11824	3167407	2189729
11825	3167676	2189462
11826	3167946	2189196
11827	3168195	2188915
11828	3168446	2188635
11829	3168732	2188380
11830	3168983	2188101
11831	3169238	2187824
11832	3169486	2187543
11833	3169735	2187262
11834	3169983	2186980
11835	3170233	2186700
11836	3170481	2186418
11837	3170730	2186137
11838	3170997	2185869
11839	3171256	2185595
11840	3171524	2185327
11841	3171808	2185071
11842	3172095	2184816
11843	3172378	2184559
11844	3172624	2184276
11845	3172884	2184003
11846	3173148	2183732
11847	3173413	2183463
11848	3173660	2183180
11849	3173913	2182902
11850	3174171	2182628
11851	3174416	2182344
11852	3174666	2182064
11853	3174938	2181799
11854	3175212	2181535
11855	3175467	2181258
11856	3175715	2180977
11857	3175970	2180700
11858	3176225	2180424
11859	3176473	2180143
11860	3176718	2179859
11861	3176966	2179578
11862	3177236	2179311
11863	3177515	2179051
11864	3177794	2178791
11865	3178070	2178528
11866	3178365	2178279
11867	3178629	2178009
11868	3178890	2177736
11869	3179150	2177463
11870	3179396	2177180
11871	3179650	2176903
11872	3179896	2176620
11873	3180151	2176344
11874	3180412	2176071
11875	3180665	2175793
11876	3180925	2175520
11877	3181177	2175241
11878	3181481	2174999
11879	3181739	2174724
11880	3181996	2174448
11881	3182251	2174172
11882	3182500	2173891
11883	3182744	2173607
11884	3183008	2173337
11885	3183276	2173069
11886	3183563	2172814
11887	3183822	2172540
11888	3184090	2172273
11889	3184362	2172008
11890	3184678	2171773
11891	3184938	2171500
11892	3185191	2171222
11893	3185440	2170941
11894	3185691	2170662
11895	3185949	2170388
11896	3186200	2170108
11897	3186462	2169837
11898	3186726	2169566
11899	3186980	2169289
11900	3187233	2169011
11901	3187491	2168737
11902	3187776	2168480
11903	3188032	2168204
11904	3188290	2167930
11905	3188552	2167658
11906	3188825	2167394
11907	3189106	2167135
11908	3189393	2166880
11909	3189683	2166628
11910	3189945	2166356
11911	3190221	2166093
11912	3190485	2165823
11913	3190742	2165548
11914	3191021	2165288
11915	3191270	2165007
11916	3191525	2164730
11917	3191785	2164457
11918	3192050	2164188
11919	3192328	2163927
11920	3192590	2163655
11921	3192844	2163378
11922	3193098	2163101
11923	3193352	2162823
11924	3193602	2162544
11925	3193852	2162264
11926	3194134	2162005
11927	3194390	2161730
11928	3194650	2161457
11929	3194923	2161193
11930	3195191	2160925
11931	3195456	2160655
11932	3195722	2160386
11933	3195986	2160116
11934	3196259	2159851
11935	3196517	2159577
11936	3196765	2159296
11937	3197018	2159018
11938	3197295	2158756
11939	3197544	2158476
11940	3197790	2158194
11941	3198045	2157917
11942	3198301	2157641
11943	3198555	2157364
11944	3198811	2157088
11945	3199061	2156808
11946	3199317	2156533
11947	3199570	2156255
11948	3199845	2155992
11949	3200147	2155747
11950	3200476	2155521
11951	3200779	2155277
11952	3201090	2155038
11953	3201411	2154806
11954	3201684	2154542
11955	3201945	2154269
11956	3202203	2153995
11957	3202455	2153716
11958	3202702	2153435
11959	3202948	2153152
11960	3203194	2152870
11961	3203442	2152589
11962	3203723	2152330
11963	3203974	2152051
11964	3204225	2151771
11965	3204474	2151491
11966	3204721	2151209
11967	3204972	2150930
11968	3205226	2150653
11969	3205471	2150370
11970	3205723	2150092
11971	3205984	2149819
11972	3206252	2149552
11973	3206526	2149288
11974	3206832	2149046
11975	3207098	2148777
11976	3207362	2148507
11977	3207629	2148238
11978	3207910	2147980
11979	3208168	2147705
11980	3208421	2147427
11981	3208677	2147151
11982	3208930	2146874
11983	3209187	2146599
11984	3209439	2146320
11985	3209695	2146045
11986	3209984	2145791
11987	3210239	2145515
11988	3210499	2145242
11989	3210756	2144967
11990	3211005	2144687
11991	3211263	2144412
11992	3211519	2144136
11993	3211779	2143864
11994	3212055	2143601
11995	3212332	2143340
11996	3212608	2143077
11997	3212894	2142822
11998	3213192	2142574
11999	3213459	2142306
12000	3213724	2142036
12001	3213985	2141764
12002	3214246	2141491
12003	3214497	2141212
12004	3214758	2140940
12005	3215010	2140662
12006	3215266	2140386
12007	3215510	2140102
12008	3215763	2139825
12009	3216019	2139550
12010	3216298	2139289
12011	3216558	2139016
12012	3216819	2138744
12013	3217068	2138464
12014	3217321	2138186
12015	3217587	2137917
12016	3217861	2137654
12017	3218154	2137403
12018	3218427	2137138
12019	3218695	2136871
12020	3218967	2136606
12021	3219242	2136342
12022	3219531	2136089
12023	3219785	2135812
12024	3220040	2135536
12025	3220300	2135263
12026	3220547	2134981
12027	3220805	2134707
12028	3221056	2134428
12029	3221305	2134148
12030	3221555	2133868
12031	3221802	2133587
12032	3222063	2133314
12033	3222316	2133037
12034	3222583	2132769
12035	3222859	2132506
12036	3223119	2132233
12037	3223388	2131966
12038	3223655	2131698
12039	3223945	2131445
12040	3224226	2131186
12041	3224499	2130922
12042	3224762	2130651
12043	3225042	2130391
12044	3225310	2130123
12045	3225563	2129846
12046	3225837	2129582
12047	3226105	2129315
12048	3226361	2129039
12049	3226617	2128764
12050	3226870	2128486
12051	3227129	2128213
12052	3227381	2127935
12053	3227632	2127656
12054	3227892	2127383
12055	3228149	2127108
12056	3228406	2126833
12057	3228659	2126556
12058	3228931	2126290
12059	3229218	2126035
12060	3229481	2125765
12061	3229770	2125511
12062	3230054	2125254
12063	3230333	2124994
12064	3230600	2124725
12065	3230866	2124456
12066	3231119	2124179
12067	3231366	2123898
12068	3231614	2123617
12069	3231859	2123334
12070	3232129	2123067
12071	3232399	2122801
12072	3232650	2122522
12073	3232899	2122242
12074	3233159	2121970
12075	3233412	2121692
12076	3233659	2121411
12077	3233909	2121131
12078	3234163	2120855
12079	3234422	2120581
12080	3234672	2120302
12081	3234936	2120032
12082	3235221	2119775
12083	3235555	2119551
12084	3235833	2119290
12085	3236125	2119038
12086	3236381	2118762
12087	3236646	2118493
12088	3236896	2118213
12089	3237150	2117937
12090	3237408	2117662
12091	3237673	2117393
12092	3237939	2117124
12093	3238203	2116854
12094	3238466	2116583
12095	3238746	2116323
12096	3239003	2116048
12097	3239255	2115771
12098	3239510	2115494
12099	3239765	2115219
12100	3240030	2114949
12101	3240293	2114678
12102	3240545	2114400
12103	3240824	2114140
12104	3241108	2113882
12105	3241397	2113629
12106	3241686	2113374
12107	3241997	2113135
12108	3242269	2112870
12109	3242521	2112592
12110	3242770	2112312
12111	3243018	2112031
12112	3243266	2111751
12113	3243511	2111468
12114	3243760	2111189
12115	3244008	2110908
12116	3244259	2110629
12117	3244505	2110347
12118	3244754	2110067
12119	3245031	2109805
12120	3245283	2109527
12121	3245527	2109244
12122	3245775	2108964
12123	3246029	2108687
12124	3246281	2108409
12125	3246538	2108134
12126	3246800	2107863
12127	3247091	2107610
12128	3247372	2107351
12129	3247661	2107097
12130	3247934	2106833
12131	3248257	2106601
12132	3248509	2106323
12133	3248760	2106044
12134	3249012	2105767
12135	3249259	2105485
12136	3249503	2105202
12137	3249752	2104922
12138	3250006	2104646
12139	3250260	2104369
12140	3250508	2104089
12141	3250755	2103808
12142	3251009	2103531
12143	3251279	2103264
12144	3251536	2102990
12145	3251783	2102709
12146	3252032	2102429
12147	3252307	2102166
12148	3252581	2101902
12149	3252863	2101644
12150	3253135	2101379
12151	3253404	2101112
12152	3253672	2100844
12153	3253930	2100570
12154	3254186	2100295
12155	3254463	2100034
12156	3254715	2099756
12157	3254961	2099474
12158	3255220	2099201
12159	3255467	2098920
12160	3255717	2098640
12161	3255963	2098358
12162	3256218	2098083
12163	3256464	2097801
12164	3256708	2097518
12165	3256960	2097240
12166	3257204	2096957
12167	3257455	2096679
12168	3257739	2096421
12169	3258001	2096150
12170	3258284	2095892
12171	3258564	2095632
12172	3258828	2095362
12173	3259088	2095089
12174	3259354	2094821
12175	3259621	2094553
12176	3259880	2094279
12177	3260168	2094025
12178	3260449	2093766
12179	3260729	2093505
12180	3261037	2093264
12181	3261296	2092990
12182	3261545	2092711
12183	3261794	2092431
12184	3262044	2092152
12185	3262291	2091871
12186	3262540	2091591
12187	3262790	2091312
12188	3263034	2091030
12189	3263287	2090752
12190	3263553	2090483
12191	3263820	2090215
12192	3264142	2089982
12193	3264427	2089726
12194	3264701	2089462
12195	3264967	2089193
12196	3265252	2088937
12197	3265499	2088655
12198	3265753	2088379
12199	3266016	2088108
12200	3266263	2087827
12201	3266511	2087547
12202	3266767	2087272
12203	3267017	2086993
12204	3267298	2086733
12205	3267550	2086456
12206	3267808	2086182
12207	3268064	2085907
12208	3268321	2085632
12209	3268573	2085355
12210	3268829	2085079
12211	3269076	2084799
12212	3269335	2084526
12213	3269599	2084256
12214	3269896	2084007
12215	3270179	2083748
12216	3270489	2083508
12217	3270753	2083238
12218	3271016	2082967
12219	3271262	2082686
12220	3271505	2082402
12221	3271754	2082123
12222	3272010	2081848
12223	3272273	2081577
12224	3272523	2081298
12225	3272778	2081022
12226	3273037	2080749
12227	3273293	2080474
12228	3273561	2080206
12229	3273814	2079929
12230	3274070	2079654
12231	3274329	2079380
12232	3274577	2079101
12233	3274831	2078824
12234	3275098	2078556
12235	3275373	2078293
12236	3275653	2078033
12237	3275925	2077768
12238	3276214	2077514
12239	3276482	2077247
12240	3276782	2076999
12241	3277037	2076724
12242	3277281	2076441
12243	3277532	2076162
12244	3277776	2075880
12245	3278033	2075605
12246	3278284	2075327
12247	3278531	2075047
12248	3278775	2074764
12249	3279030	2074488
12250	3279279	2074208
12251	3279530	2073931
12252	3279784	2073654
12253	3280082	2073406
12254	3280339	2073131
12255	3280588	2072851
12256	3280850	2072581
12257	3281116	2072312
12258	3281389	2072048
12259	3281656	2071779
12260	3281923	2071511
12261	3282212	2071257
12262	3282485	2070993
12263	3282740	2070717
12264	3282996	2070442
12265	3283282	2070186
12266	3283542	2069913
12267	3283798	2069638
12268	3284056	2069365
12269	3284322	2069096
12270	3284578	2068821
12271	3284829	2068543
12272	3285084	2068267
12273	3285346	2067996
12274	3285599	2067719
12275	3285847	2067439
12276	3286097	2067160
12277	3286398	2066913
12278	3286667	2066647
12279	3286938	2066381
12280	3287205	2066113
12281	3287471	2065844
12282	3287750	2065584
12283	3288019	2065317
12284	3288294	2065054
12285	3288549	2064778
12286	3288800	2064500
12287	3289052	2064222
12288	3289298	2063942
12289	3289576	2063680
12290	3289823	2063399
12291	3290071	2063120
12292	3290327	2062845
12293	3290574	2062564
12294	3290825	2062286
12295	3291073	2062006
12296	3291326	2061729
12297	3291571	2061447
12298	3291819	2061167
12299	3292082	2060897
12300	3292346	2060627
12301	3292624	2060365
12302	3292905	2060106
12303	3293162	2059832
12304	3293437	2059569
12305	3293701	2059299
12306	3293965	2059029
12307	3294215	2058750
12308	3294473	2058477
12309	3294718	2058195
12310	3294967	2057916
12311	3295215	2057636
12312	3295466	2057358
12313	3295725	2057084
12314	3296005	2056825
12315	3296253	2056545
12316	3296506	2056268
12317	3296752	2055987
12318	3297002	2055708
12319	3297250	2055428
12320	3297503	2055151
12321	3297750	2054871
12322	3298018	2054604
12323	3298287	2054337
12324	3298563	2054075
12325	3298833	2053808
12326	3299160	2053578
12327	3299433	2053313
12328	3299700	2053045
12329	3299956	2052771
12330	3300218	2052499
12331	3300470	2052222
12332	3300728	2051948
12333	3300976	2051669
12334	3301229	2051392
12335	3301476	2051112
12336	3301725	2050832
12337	3301978	2050555
12338	3302259	2050296
12339	3302512	2050019
12340	3302759	2049739
12341	3303006	2049458
12342	3303253	2049178
12343	3303500	2048898
12344	3303761	2048626
12345	3304027	2048357
12346	3304294	2048089
12347	3304570	2047827
12348	3304828	2047553
12349	3305094	2047285
12350	3305386	2047032
12351	3305641	2046757
12352	3305886	2046475
12353	3306136	2046197
12354	3306385	2045918
12355	3306636	2045640
12356	3306884	2045360
12357	3307130	2045079
12358	3307381	2044801
12359	3307626	2044519
12360	3307874	2044240
12361	3308123	2043961
12362	3308371	2043681
12363	3308657	2043424
12364	3308905	2043145
12365	3309153	2042866
12366	3309407	2042590
12367	3309670	2042319
12368	3309953	2042061
12369	3310228	2041798
12370	3310495	2041530
12371	3310767	2041265
12372	3311035	2040998
12373	3311291	2040723
12374	3311539	2040443
12375	3311815	2040181
12376	3312062	2039900
12377	3312310	2039620
12378	3312566	2039346
12379	3312820	2039070
12380	3313069	2038791
12381	3313316	2038511
12382	3313572	2038236
12383	3313819	2037956
12384	3314070	2037678
12385	3314318	2037398
12386	3314567	2037119
12387	3314825	2036846
12388	3315117	2036593
12389	3315385	2036326
12390	3315651	2036057
12391	3315943	2035805
12392	3316214	2035539
12393	3316481	2035271
12394	3316749	2035004
12395	3316998	2034725
12396	3317253	2034450
12397	3317497	2034168
12398	3317747	2033889
12399	3318012	2033620
12400	3318284	2033355
12401	3318531	2033075
12402	3318781	2032796
12403	3319029	2032517
12404	3319283	2032241
12405	3319527	2031959
12406	3319782	2031684
12407	3320041	2031411
12408	3320324	2031153
12409	3320592	2030886
12410	3320893	2030639
12411	3321205	2030398
12412	3321528	2030165
12413	3321813	2029908
12414	3322112	2029659
12415	3322383	2029394
12416	3322646	2029123
12417	3322901	2028848
12418	3323168	2028580
12419	3323427	2028307
12420	3323684	2028033
12421	3323946	2027762
12422	3324200	2027486
12423	3324486	2027230
12424	3324739	2026953
12425	3324996	2026679
12426	3325247	2026401
12427	3325495	2026122
12428	3325747	2025845
12429	3326009	2025574
12430	3326262	2025298
12431	3326517	2025022
12432	3326776	2024750
12433	3327038	2024479
12434	3327319	2024219
12435	3327627	2023976
12436	3327940	2023736
12437	3328238	2023487
12438	3328489	2023210
12439	3328735	2022929
12440	3328984	2022650
12441	3329235	2022372
12442	3329480	2022091
12443	3329728	2021811
12444	3329985	2021538
12445	3330240	2021262
12446	3330495	2020987
12447	3330766	2020722
12448	3331038	2020457
12449	3331299	2020185
12450	3331546	2019905
12451	3331795	2019626
12452	3332057	2019355
12453	3332311	2019080
12454	3332575	2018810
12455	3332846	2018544
12456	3333118	2018280
12457	3333390	2018014
12458	3333682	2017761
12459	3334000	2017524
12460	3334268	2017258
12461	3334532	2016988
12462	3334786	2016712
12463	3335042	2016437
12464	3335299	2016163
12465	3335560	2015892
12466	3335812	2015615
12467	3336076	2015345
12468	3336333	2015071
12469	3336587	2014795
12470	3336841	2014520
12471	3337103	2014248
12472	3337384	2013989
12473	3337643	2013716
12474	3337894	2013439
12475	3338158	2013169
12476	3338434	2012906
12477	3338700	2012638
12478	3338960	2012366
12479	3339242	2012107
12480	3339533	2011854
12481	3339803	2011588
12482	3340070	2011320
12483	3340353	2011061
12484	3340623	2010796
12485	3340875	2010518
12486	3341128	2010242
12487	3341384	2009968
12488	3341635	2009690
12489	3341888	2009413
12490	3342138	2009135
12491	3342390	2008858
12492	3342648	2008586
12493	3342895	2008305
12494	3343142	2008025
12495	3343395	2007749
12496	3343683	2007494
12497	3343945	2007223
12498	3344214	2006956
12499	3344473	2006684
12500	3344735	2006412
12501	3345008	2006149
12502	3345301	2005896
12503	3345566	2005627
12504	3345817	2005349
12505	3346065	2005070
12506	3346318	2004794
12507	3346569	2004516
12508	3346861	2004264
12509	3347113	2003987
12510	3347364	2003709
12511	3347610	2003429
12512	3347860	2003151
12513	3348114	2002875
12514	3348364	2002597
12515	3348612	2002318
12516	3348860	2002039
12517	3349116	2001764
12518	3349366	2001486
12519	3349630	2001216
12520	3349944	2000977
12521	3350231	2000720
12522	3350495	2000451
12523	3350786	2000198
12524	3351078	1999945
12525	3351349	1999679
12526	3351601	1999402
12527	3351853	1999126
12528	3352111	1998852
12529	3352367	1998578
12530	3352613	1998297
12531	3352858	1998016
12532	3353143	1997759
12533	3353388	1997478
12534	3353635	1997199
12535	3353884	1996920
12536	3354138	1996644
12537	3354389	1996367
12538	3354634	1996086
12539	3354881	1995806
12540	3355132	1995529
12541	3355400	1995261
12542	3355672	1994997
12543	3355932	1994725
12544	3356223	1994471
12545	3356512	1994216
12546	3356811	1993967
12547	3357089	1993706
12548	3357350	1993435
12549	3357627	1993173
12550	3357896	1992906
12551	3358154	1992633
12552	3358418	1992363
12553	3358678	1992092
12554	3358937	1991818
12555	3359194	1991545
12556	3359480	1991289
12557	3359736	1991014
12558	3360000	1990744
12559	3360269	1990478
12560	3360528	1990205
12561	3360786	1989932
12562	3361058	1989667
12563	3361325	1989399
12564	3361601	1989136
12565	3361863	1988865
12566	3362149	1988609
12567	3362445	1988358
12568	3362780	1988131
12569	3363042	1987860
12570	3363301	1987588
12571	3363561	1987316
12572	3363813	1987039
12573	3364064	1986761
12574	3364311	1986481
12575	3364561	1986204
12576	3364806	1985923
12577	3365055	1985645
12578	3365320	1985375
12579	3365582	1985104
12580	3365875	1984852
12581	3366132	1984578
12582	3366387	1984303
12583	3366649	1984033
12584	3366923	1983769
12585	3367180	1983495
12586	3367429	1983217
12587	3367679	1982939
12588	3367941	1982668
12589	3368228	1982412
12590	3368525	1982162
12591	3368784	1981889
12592	3369064	1981629
12593	3369317	1981353
12594	3369571	1981077
12595	3369833	1980807
12596	3370096	1980536
12597	3370352	1980262
12598	3370614	1979991
12599	3370884	1979725
12600	3371138	1979450
12601	3371391	1979174
12602	3371641	1978896
12603	3371905	1978626
12604	3372188	1978368
12605	3372452	1978099
12606	3372718	1977830
12607	3372985	1977562
12608	3373239	1977287
12609	3373489	1977009
12610	3373746	1976735
12611	3374023	1976473
12612	3374320	1976223
12613	3374592	1975958
12614	3374848	1975684
12615	3375099	1975406
12616	3375374	1975143
12617	3375628	1974868
12618	3375887	1974596
12619	3376147	1974324
12620	3376401	1974048
12621	3376652	1973771
12622	3376905	1973495
12623	3377160	1973220
12624	3377416	1972946
12625	3377679	1972675
12626	3377948	1972409
12627	3378235	1972153
12628	3378530	1971901
12629	3378801	1971636
12630	3379056	1971361
12631	3379326	1971095
12632	3379609	1970836
12633	3379929	1970599
12634	3380241	1970358
12635	3380520	1970097
12636	3380805	1969840
12637	3381077	1969575
12638	3381357	1969315
12639	3381625	1969047
12640	3381893	1968780
12641	3382143	1968502
12642	3382398	1968228
12643	3382642	1967946
12644	3382888	1967666
12645	3383152	1967397
12646	3383400	1967117
12647	3383645	1966837
12648	3383914	1966570
12649	3384188	1966306
12650	3384445	1966033
12651	3384694	1965755
12652	3384975	1965495
12653	3385230	1965220
12654	3385504	1964956
12655	3385793	1964702
12656	3386075	1964442
12657	3386322	1964163
12658	3386575	1963887
12659	3386823	1963608
12660	3387076	1963332
12661	3387324	1963053
12662	3387569	1962773
12663	3387815	1962493
12664	3388094	1962232
12665	3388340	1961952
12666	3388588	1961673
12667	3388838	1961395
12668	3389092	1961120
12669	3389336	1960839
12670	3389590	1960564
12671	3389850	1960292
12672	3390118	1960025
12673	3390371	1959749
12674	3390621	1959471
12675	3390869	1959192
12676	3391145	1958929
12677	3391444	1958680
12678	3391720	1958418
12679	3391986	1958149
12680	3392238	1957873
12681	3392487	1957595
12682	3392732	1957314
12683	3392982	1957037
12684	3393232	1956759
12685	3393480	1956480
12686	3393748	1956213
12687	3393997	1955935
12688	3394247	1955658
12689	3394525	1955396
12690	3394773	1955117
12691	3395021	1954838
12692	3395301	1954578
12693	3395567	1954310
12694	3395829	1954039
12695	3396083	1953764
12696	3396339	1953490
12697	3396590	1953213
12698	3396859	1952946
12699	3397149	1952692
12700	3397433	1952434
12701	3397743	1952190
12702	3398007	1951921
12703	3398255	1951642
12704	3398506	1951366
12705	3398756	1951088
12706	3399009	1950812
12707	3399269	1950540
12708	3399528	1950268
12709	3399778	1949990
12710	3400041	1949721
12711	3400300	1949448
12712	3400548	1949169
12713	3400822	1948906
12714	3401099	1948644
12715	3401372	1948379
12716	3401642	1948113
12717	3401896	1947838
12718	3402152	1947564
12719	3402417	1947295
12720	3402691	1947031
12721	3402967	1946769
12722	3403253	1946512
12723	3403519	1946244
12724	3403763	1945963
12725	3404045	1945704
12726	3404298	1945428
12727	3404545	1945148
12728	3404792	1944869
12729	3405037	1944589
12730	3405294	1944316
12731	3405547	1944040
12732	3405793	1943760
12733	3406042	1943482
12734	3406291	1943204
12735	3406539	1942925
12736	3406804	1942656
12737	3407090	1942400
12738	3407379	1942144
12739	3407632	1941868
12740	3407893	1941597
12741	3408151	1941324
12742	3408432	1941065
12743	3408738	1940819
12744	3409026	1940563
12745	3409294	1940296
12746	3409546	1940020
12747	3409793	1939741
12748	3410044	1939464
12749	3410338	1939212
12750	3410595	1938938
12751	3410843	1938660
12752	3411093	1938382
12753	3411348	1938107
12754	3411596	1937829
12755	3411859	1937559
12756	3412117	1937286
12757	3412380	1937016
12758	3412657	1936754
12759	3412925	1936487
12760	3413187	1936217
12761	3413466	1935956
12762	3413728	1935685
12763	3414008	1935424
12764	3414290	1935166
12765	3414570	1934905
12766	3414842	1934640
12767	3415097	1934365
12768	3415348	1934089
12769	3415595	1933810
12770	3415849	1933534
12771	3416104	1933260
12772	3416356	1932984
12773	3416621	1932715
12774	3416882	1932444
12775	3417128	1932164
12776	3417385	1931891
12777	3417638	1931615
12778	3417897	1931343
12779	3418162	1931074
12780	3418417	1930799
12781	3418677	1930528
12782	3418943	1930259
12783	3419199	1929985
12784	3419452	1929710
12785	3419712	1929439
12786	3420020	1929194
12787	3420297	1928932
12788	3420580	1928673
12789	3420841	1928402
12790	3421087	1928122
12791	3421334	1927843
12792	3421582	1927565
12793	3421833	1927288
12794	3422083	1927011
12795	3422336	1926735
12796	3422580	1926455
12797	3422830	1926177
12798	3423099	1925911
12799	3423349	1925633
12800	3423596	1925355
12801	3423854	1925082
12802	3424125	1924816
12803	3424377	1924540
12804	3424635	1924268
12805	3424882	1923989
12806	3425133	1923712
12807	3425382	1923434
12808	3425637	1923160
12809	3425902	1922891
12810	3426213	1922648
12811	3426487	1922384
12812	3426743	1922110
12813	3426993	1921833
12814	3427242	1921555
12815	3427486	1921275
12816	3427765	1921014
12817	3428024	1920742
12818	3428274	1920464
12819	3428521	1920185
12820	3428770	1919908
12821	3429018	1919629
12822	3429274	1919356
12823	3429543	1919089
12824	3429799	1918815
12825	3430065	1918547
12826	3430340	1918284
12827	3430585	1918004
12828	3430831	1917724
12829	3431080	1917447
12830	3431338	1917174
12831	3431594	1916900
12832	3431863	1916633
12833	3432159	1916382
12834	3432429	1916116
12835	3432704	1915853
12836	3432952	1915575
12837	3433204	1915298
12838	3433455	1915022
12839	3433707	1914746
12840	3433959	1914470
12841	3434215	1914196
12842	3434466	1913920
12843	3434716	1913642
12844	3434962	1913363
12845	3435215	1913088
12846	3435474	1912816
12847	3435767	1912563
12848	3436035	1912295
12849	3436294	1912024
12850	3436542	1911745
12851	3436795	1911470
12852	3437043	1911192
12853	3437300	1910918
12854	3437563	1910648
12855	3437847	1910390
12856	3438126	1910129
12857	3438390	1909860
12858	3438639	1909582
12859	3438915	1909320
12860	3439173	1909047
12861	3439426	1908772
12862	3439681	1908497
12863	3439945	1908228
12864	3440227	1907969
12865	3440516	1907713
12866	3440783	1907445
12867	3441049	1907177
12868	3441323	1906913
12869	3441584	1906642
12870	3441841	1906370
12871	3442121	1906109
12872	3442372	1905832
12873	3442626	1905558
12874	3442883	1905285
12875	3443145	1905014
12876	3443413	1904747
12877	3443712	1904497
12878	3443986	1904233
12879	3444237	1903957
12880	3444488	1903680
12881	3444738	1903403
12882	3444985	1903125
12883	3445258	1902860
12884	3445505	1902582
12885	3445755	1902305
12886	3446003	1902027
12887	3446253	1901750
12888	3446498	1901470
12889	3446745	1901191
12890	3447005	1900919
12891	3447269	1900650
12892	3447521	1900375
12893	3447771	1900097
12894	3448018	1899819
12895	3448273	1899545
12896	3448549	1899282
12897	3448811	1899012
12898	3449083	1898747
12899	3449363	1898486
12900	3449624	1898216
12901	3449885	1897944
12902	3450132	1897666
12903	3450382	1897389
12904	3450639	1897116
12905	3450886	1896837
12906	3451138	1896561
12907	3451385	1896283
12908	3451663	1896021
12909	3451933	1895756
12910	3452193	1895484
12911	3452438	1895204
12912	3452708	1894938
12913	3452983	1894675
12914	3453240	1894402
12915	3453487	1894124
12916	3453738	1893847
12917	3453989	1893571
12918	3454239	1893294
12919	3454501	1893024
12920	3454791	1892769
12921	3455095	1892521
12922	3455372	1892259
12923	3455626	1891984
12924	3455877	1891708
12925	3456127	1891431
12926	3456371	1891151
12927	3456620	1890873
12928	3456873	1890599
12929	3457123	1890321
12930	3457367	1890041
12931	3457617	1889764
12932	3457884	1889497
12933	3458155	1889232
12934	3458415	1888960
12935	3458677	1888690
12936	3458940	1888420
12937	3459186	1888141
12938	3459439	1887866
12939	3459689	1887589
12940	3459937	1887311
12941	3460190	1887036
12942	3460457	1886768
12943	3460743	1886511
12944	3461028	1886253
12945	3461317	1885998
12946	3461561	1885718
12947	3461810	1885440
12948	3462060	1885164
12949	3462312	1884888
12950	3462559	1884610
12951	3462812	1884334
12952	3463057	1884054
12953	3463303	1883775
12954	3463560	1883503
12955	3463821	1883232
12956	3464080	1882960
12957	3464381	1882711
12958	3464663	1882451
12959	3464909	1882173
12960	3465156	1881894
12961	3465410	1881620
12962	3465658	1881342
12963	3465919	1881071
12964	3466218	1880821
12965	3466505	1880564
12966	3466773	1880297
12967	3467039	1880029
12968	3467290	1879753
12969	3467572	1879493
12970	3467825	1879218
12971	3468076	1878942
12972	3468327	1878666
12973	3468579	1878390
12974	3468825	1878111
12975	3469084	1877839
12976	3469332	1877562
12977	3469582	1877285
12978	3469844	1877015
12979	3470113	1876748
12980	3470384	1876483
12981	3470664	1876222
12982	3470915	1875946
12983	3471162	1875668
12984	3471406	1875388
12985	3471655	1875110
12986	3471914	1874839
12987	3472181	1874571
12988	3472460	1874310
12989	3472732	1874045
12990	3472984	1873770
12991	3473232	1873492
12992	3473477	1873213
12993	3473737	1872941
12994	3474011	1872677
12995	3474257	1872399
12996	3474503	1872120
12997	3474750	1871841
12998	3475003	1871567
12999	3475252	1871289
13000	3475503	1871013
13001	3475768	1870745
13002	3476041	1870480
13003	3476286	1870201
13004	3476540	1869927
13005	3476797	1869654
13006	3477076	1869393
13007	3477324	1869115
13008	3477601	1868853
13009	3477895	1868600
13010	3478179	1868341
13011	3478453	1868077
13012	3478710	1867805
13013	3478958	1867527
13014	3479205	1867249
13015	3479456	1866973
13016	3479707	1866697
13017	3479968	1866426
13018	3480244	1866163
13019	3480490	1865885
13020	3480738	1865607
13021	3480992	1865332
13022	3481263	1865067
13023	3481537	1864804
13024	3481795	1864531
13025	3482045	1864255
13026	3482296	1863979
13027	3482548	1863703
13028	3482797	1863426
13029	3483046	1863149
13030	3483313	1862881
13031	3483596	1862622
13032	3483876	1862362
13033	3484161	1862104
13034	3484408	1861826
13035	3484652	1861546
13036	3484898	1861267
13037	3485147	1860990
13038	3485393	1860711
13039	3485642	1860434
